key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,match_dt,home_slug,away_slug,is_world_cup,elo_home_pre,elo_away_pre,elo_diff_pre,elo_gap_pre,elo_home_exp,elo_away_exp,home_points_last5,home_gd_last5,home_rest_days,home_concede_first_rate,home_points_after_concede_first,home_late_concede_rate_75p,away_points_last5,away_gd_last5,away_rest_days,away_concede_first_rate,away_points_after_concede_first,away_late_concede_rate_75p,is_group_stage,is_knockout,elo_diff,elo_gap,points_last5_diff,gd_last5_diff,rest_days_diff,concede_first_rate_diff,points_after_concede_first_diff,late_concede_rate_75p_diff,underdog_is_home,y_upset_avoid_loss,y_upset
625,WC-1998,1998 FIFA Men's World Cup,M-1998-57,Italy vs France,quarter-finals,not applicable,0,1,0,0,1998-07-03,16:30,S-073,Stade de France,Saint-Denis,France,T-41,Italy,ITA,T-30,France,FRA,0–0,0,0,0,0,1,1,3–4,3,4,away team win,0,1,0,1998-07-03 16:30:00,italy,france,1,1648.4178986789932,1569.5939202457207,78.82397843327249,78.82397843327249,0.6115298164634156,0.38847018353658436,11.0,5.0,6.0,0.5,1.0,0.2,15.0,11.0,5.0,0.5,1.0,0.2,0,1,78.82397843327249,78.82397843327249,-4.0,-6.0,1.0,0.0,0.0,0.0,0,1,1
626,WC-1998,1998 FIFA Men's World Cup,M-1998-58,Brazil vs Denmark,quarter-finals,not applicable,0,1,0,0,1998-07-03,21:00,S-066,Stade de la Beaujoire,Nantes,France,T-09,Brazil,BRA,T-22,Denmark,DNK,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998-07-03 21:00:00,brazil,denmark,1,1658.5780637882,1501.0059848314827,157.5720789567174,157.5720789567174,0.712397720558552,0.287602279441448,9.0,1.0,6.0,0.5,1.0,0.2,7.0,1.0,5.0,0.5,1.0,0.2,0,1,157.5720789567174,157.5720789567174,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0
627,WC-1998,1998 FIFA Men's World Cup,M-1998-59,Netherlands vs Argentina,quarter-finals,not applicable,0,1,0,0,1998-07-04,16:30,S-064,Stade Vélodrome,Marseille,France,T-48,Netherlands,NLD,T-03,Argentina,ARG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998-07-04 16:30:00,netherlands,argentina,1,1549.281966230618,1593.2193478856339,-43.93738165501577,43.93738165501577,0.43710395897839055,0.5628960410216095,8.0,5.0,4.0,0.5,1.0,0.2,10.0,6.0,3.0,0.5,1.0,0.2,0,1,-43.93738165501577,43.93738165501577,-2.0,-1.0,1.0,0.0,0.0,0.0,1,1,1
628,WC-1998,1998 FIFA Men's World Cup,M-1998-60,Germany vs Croatia,quarter-finals,not applicable,0,1,0,0,1998-07-04,21:00,S-063,Stade de Gerland,Lyon,France,T-31,Germany,DEU,T-18,Croatia,HRV,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,1998-07-04 21:00:00,germany,croatia,1,1582.248610195447,1520.8669625927903,61.38164760265681,61.38164760265681,0.5874275680154176,0.4125724319845824,10.0,3.0,5.0,0.5,1.0,0.2,9.0,3.0,4.0,0.5,1.0,0.2,0,1,61.38164760265681,61.38164760265681,1.0,0.0,1.0,0.0,0.0,0.0,0,1,1
629,WC-1998,1998 FIFA Men's World Cup,M-1998-61,Brazil vs Netherlands,semi-finals,not applicable,0,1,0,0,1998-07-07,21:00,S-064,Stade Vélodrome,Marseille,France,T-09,Brazil,BRA,T-48,Netherlands,NLD,1–1,1,1,0,0,1,1,4–2,4,2,home team win,1,0,0,1998-07-07 21:00:00,brazil,netherlands,1,1664.330109377029,1560.5398870510503,103.79022232597868,103.79022232597868,0.6450760205034382,0.35492397949656185,12.0,7.0,4.0,0.5,1.0,0.2,11.0,7.0,3.0,0.5,1.0,0.2,0,1,103.79022232597868,103.79022232597868,1.0,0.0,1.0,0.0,0.0,0.0,0,1,1
630,WC-1998,1998 FIFA Men's World Cup,M-1998-62,France vs Croatia,semi-finals,not applicable,0,1,0,0,1998-07-08,21:00,S-073,Stade de France,Saint-Denis,France,T-30,France,FRA,T-18,Croatia,HRV,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998-07-08 21:00:00,france,croatia,1,1571.824516574989,1532.6155139530986,39.20900262189048,39.20900262189048,0.5561879617681119,0.4438120382318881,13.0,9.0,5.0,0.5,1.0,0.2,12.0,6.0,4.0,0.5,1.0,0.2,0,1,39.20900262189048,39.20900262189048,1.0,3.0,1.0,0.0,0.0,0.0,0,0,0
631,WC-1998,1998 FIFA Men's World Cup,M-1998-63,Netherlands vs Croatia,third-place match,not applicable,0,1,0,0,1998-07-11,21:00,S-068,Parc des Princes,Paris,France,T-48,Netherlands,NLD,T-18,Croatia,HRV,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,1998-07-11 21:00:00,netherlands,croatia,1,1563.441407461119,1523.7392731884609,39.70213427265821,39.70213427265821,0.5568885610402639,0.44311143895973615,11.0,7.0,4.0,0.5,1.0,0.2,9.0,3.0,3.0,0.5,1.0,0.2,0,1,39.70213427265821,39.70213427265821,2.0,4.0,1.0,0.0,0.0,0.0,0,1,1
632,WC-1998,1998 FIFA Men's World Cup,M-1998-64,Brazil vs France,final,not applicable,0,1,0,0,1998-07-12,21:00,S-073,Stade de France,Saint-Denis,France,T-09,Brazil,BRA,T-30,France,FRA,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,1998-07-12 21:00:00,brazil,france,1,1661.4285889669602,1580.7007573396268,80.72783162733344,80.72783162733344,0.6141301533913088,0.38586984660869117,10.0,6.0,5.0,0.5,1.0,0.2,13.0,7.0,4.0,0.5,1.0,0.2,0,1,80.72783162733344,80.72783162733344,-3.0,-1.0,1.0,0.0,0.0,0.0,0,1,1
633,WC-1999,1999 FIFA Women's World Cup,M-1999-01,United States vs Denmark,group stage,Group A,1,0,0,0,1999-06-19,15:00,S-226,Giants Stadium,New York City,United States,T-83,United States,USA,T-22,Denmark,DNK,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1999-06-19 15:00:00,united_states,denmark,1,1513.4890322374938,1495.2539392426538,18.235092994839988,18.235092994839988,0.5262183385642901,0.4737816614357099,3.0,-3.0,358.0,0.5,1.0,0.2,7.0,2.0,350.0,0.5,1.0,0.2,1,0,18.235092994839988,18.235092994839988,-4.0,-5.0,8.0,0.0,0.0,0.0,0,0,0
634,WC-1999,1999 FIFA Women's World Cup,M-1999-02,China vs Sweden,group stage,Group D,1,0,0,0,1999-06-19,17:00,S-234,Spartan Stadium,San Jose,United States,T-14,China,CHN,T-74,Sweden,SWE,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1999-06-19 17:00:00,china,sweden,1,1509.177551592425,1545.6074373332037,-36.42988574077867,36.42988574077867,0.44776447071220593,0.5522355292877941,7.0,1.0,1463.0,0.5,1.0,0.2,10.0,6.0,1466.0,0.5,1.0,0.2,1,0,-36.42988574077867,36.42988574077867,-3.0,-5.0,-3.0,0.0,0.0,0.0,1,1,1
635,WC-1999,1999 FIFA Women's World Cup,M-1999-03,Brazil vs Mexico,group stage,Group B,1,0,0,0,1999-06-19,17:30,S-226,Giants Stadium,New York City,United States,T-09,Brazil,BRA,T-46,Mexico,MEX,7–1,7,1,6,-6,0,0,0-0,0,0,home team win,1,0,0,1999-06-19 17:30:00,brazil,mexico,1,1649.145985899134,1464.5628953991097,184.58309050002435,184.58309050002435,0.7431767277144173,0.25682327228558266,7.0,0.0,341.0,0.5,1.0,0.2,6.0,1.0,355.0,0.5,1.0,0.2,1,0,184.58309050002435,184.58309050002435,1.0,-1.0,-14.0,0.0,0.0,0.0,0,0,0
636,WC-1999,1999 FIFA Women's World Cup,M-1999-04,Japan vs Canada,group stage,Group C,1,0,0,0,1999-06-19,19:00,S-234,Spartan Stadium,San Jose,United States,T-44,Japan,JPN,T-12,Canada,CAN,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1999-06-19 19:00:00,japan,canada,1,1440.4311024256506,1457.0425913376228,-16.611488911972174,16.611488911972174,0.4761123450837086,0.5238876549162914,0.0,-9.0,358.0,0.5,1.0,0.2,1.0,-12.0,1470.0,0.5,1.0,0.2,1,0,-16.611488911972174,16.611488911972174,-1.0,3.0,-1112.0,0.0,0.0,0.0,1,1,1
637,WC-1999,1999 FIFA Women's World Cup,M-1999-05,Germany vs Italy,group stage,Group B,1,0,0,0,1999-06-20,16:00,S-225,Rose Bowl,Los Angeles,United States,T-31,Germany,DEU,T-41,Italy,ITA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1999-06-20 16:00:00,germany,italy,1,1570.5000588351388,1646.1873023497249,-75.68724351458604,75.68724351458604,0.39276824380372616,0.6072317561962739,10.0,2.0,350.0,0.5,1.0,0.2,11.0,5.0,351.0,0.5,1.0,0.2,1,0,-75.68724351458604,75.68724351458604,-1.0,-3.0,-1.0,0.0,0.0,0.0,1,1,1
638,WC-1999,1999 FIFA Women's World Cup,M-1999-06,Norway vs Russia,group stage,Group C,1,0,0,0,1999-06-20,16:00,S-217,Foxboro Stadium,Boston,United States,T-53,Norway,NOR,T-62,Russia,RUS,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1999-06-20 16:00:00,norway,russia,1,1571.0166060573424,1495.2813429385753,75.73526311876708,75.73526311876708,0.6072976815153014,0.3927023184846986,8.0,2.0,357.0,0.5,1.0,0.2,3.0,1.0,1818.0,0.5,1.0,0.2,1,0,75.73526311876708,75.73526311876708,5.0,1.0,-1461.0,0.0,0.0,0.0,0,0,0
639,WC-1999,1999 FIFA Women's World Cup,M-1999-07,North Korea vs Nigeria,group stage,Group A,1,0,0,0,1999-06-20,18:30,S-225,Rose Bowl,Los Angeles,United States,T-51,North Korea,PRK,T-50,Nigeria,NGA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,1999-06-20 18:30:00,north_korea,nigeria,1,1493.5837782121855,1464.8124408328101,28.77133737937538,28.77133737937538,0.5413108949330427,0.45868910506695726,4.0,-4.0,12020.0,0.5,1.0,0.2,6.0,-4.0,356.0,0.5,1.0,0.2,1,0,28.77133737937538,28.77133737937538,-2.0,0.0,11664.0,0.0,0.0,0.0,0,1,1
640,WC-1999,1999 FIFA Women's World Cup,M-1999-08,Australia vs Ghana,group stage,Group D,1,0,0,0,1999-06-20,19:30,S-217,Foxboro Stadium,Boston,United States,T-04,Australia,AUS,T-32,Ghana,GHA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1999-06-20 19:30:00,australia,ghana,1,1457.0734868697593,1500.0,-42.926513130240664,42.926513130240664,0.4385362163231798,0.5614637836768201,1.0,-13.0,1471.0,0.5,1.0,0.2,,,-1.0,0.5,1.0,0.2,1,0,-42.926513130240664,42.926513130240664,0.0,0.0,1472.0,0.0,0.0,0.0,1,1,1
641,WC-1999,1999 FIFA Women's World Cup,M-1999-09,Japan vs Russia,group stage,Group C,1,0,0,0,1999-06-23,18:00,S-231,Civic Stadium,Portland,United States,T-44,Japan,JPN,T-62,Russia,RUS,0–5,0,5,-5,5,0,0,0-0,0,0,away team win,0,1,0,1999-06-23 18:00:00,japan,russia,1,1440.9088555239764,1487.4272965688813,-46.518441044904876,46.518441044904876,0.4334517721066294,0.5665482278933707,1.0,-7.0,3.0,0.5,1.0,0.2,3.0,0.0,3.0,0.5,1.0,0.2,1,0,-46.518441044904876,46.518441044904876,-2.0,-7.0,0.0,0.0,0.0,0.0,1,0,0
642,WC-1999,1999 FIFA Women's World Cup,M-1999-10,Norway vs Canada,group stage,Group C,1,0,0,0,1999-06-23,18:00,S-236,Jack Kent Cooke Stadium,"Washington, D.C.",United States,T-53,Norway,NOR,T-12,Canada,CAN,7–1,7,1,6,-6,0,0,0-0,0,0,home team win,1,0,0,1999-06-23 18:00:00,norway,canada,1,1578.8706524270365,1456.564838239297,122.30581418773954,122.30581418773954,0.6690848447448898,0.33091515525511017,8.0,1.0,3.0,0.5,1.0,0.2,2.0,-10.0,3.0,0.5,1.0,0.2,1,0,122.30581418773954,122.30581418773954,6.0,11.0,0.0,0.0,0.0,0.0,0,0,0
643,WC-1999,1999 FIFA Women's World Cup,M-1999-11,Australia vs Sweden,group stage,Group D,1,0,0,0,1999-06-23,20:30,S-236,Jack Kent Cooke Stadium,"Washington, D.C.",United States,T-04,Australia,AUS,T-74,Sweden,SWE,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,1999-06-23 20:30:00,australia,sweden,1,1458.3027625432958,1534.5627267474479,-76.25996420415208,76.25996420415208,0.39198222033815755,0.6080177796618425,2.0,-10.0,3.0,0.5,1.0,0.2,7.0,1.0,4.0,0.5,1.0,0.2,1,0,-76.25996420415208,76.25996420415208,-5.0,-11.0,-1.0,0.0,0.0,0.0,1,0,0
644,WC-1999,1999 FIFA Women's World Cup,M-1999-12,China vs Ghana,group stage,Group D,1,0,0,0,1999-06-23,20:30,S-231,Civic Stadium,Portland,United States,T-14,China,CHN,T-32,Ghana,GHA,7–0,7,0,7,-7,0,0,0-0,0,0,home team win,1,0,0,1999-06-23 20:30:00,china,ghana,1,1520.222262178181,1498.7707243264636,21.451537851717376,21.451537851717376,0.5308320758247748,0.46916792417522524,7.0,0.0,4.0,0.5,1.0,0.2,1.0,0.0,3.0,0.5,1.0,0.2,1,0,21.451537851717376,21.451537851717376,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0
645,WC-1999,1999 FIFA Women's World Cup,M-1999-13,Brazil vs Italy,group stage,Group B,1,0,0,0,1999-06-24,17:00,S-219,Soldier Field,Chicago,United States,T-09,Brazil,BRA,T-41,Italy,ITA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1999-06-24 17:00:00,brazil,italy,1,1654.2824513448456,1644.0426672257993,10.239784119046362,10.239784119046362,0.5147319686390524,0.48526803136094765,10.0,7.0,4.0,0.5,1.0,0.2,11.0,5.0,4.0,0.5,1.0,0.2,1,0,10.239784119046362,10.239784119046362,-1.0,2.0,0.0,0.0,0.0,0.0,0,0,0
646,WC-1999,1999 FIFA Women's World Cup,M-1999-14,North Korea vs Denmark,group stage,Group A,1,0,0,0,1999-06-24,18:00,S-231,Civic Stadium,Portland,United States,T-51,North Korea,PRK,T-22,Denmark,DNK,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1999-06-24 18:00:00,north_korea,denmark,1,1482.7575603135247,1485.7783060139395,-3.0207457004148637,3.0207457004148637,0.4956529070233941,0.5043470929766058,4.0,-5.0,3.0,0.5,1.0,0.2,4.0,-2.0,5.0,0.5,1.0,0.2,1,0,-3.0207457004148637,3.0207457004148637,0.0,-3.0,-2.0,0.0,0.0,0.0,1,1,1
647,WC-1999,1999 FIFA Women's World Cup,M-1999-15,United States vs Nigeria,group stage,Group A,1,0,0,0,1999-06-24,19:00,S-219,Soldier Field,Chicago,United States,T-83,United States,USA,T-50,Nigeria,NGA,7–1,7,1,6,-6,0,0,0-0,0,0,home team win,1,0,0,1999-06-24 19:00:00,united_states,nigeria,1,1522.964665466208,1475.638658731471,47.32600673473712,47.32600673473712,0.5676894655903143,0.4323105344096857,6.0,1.0,5.0,0.5,1.0,0.2,9.0,-2.0,4.0,0.5,1.0,0.2,1,0,47.32600673473712,47.32600673473712,-3.0,3.0,1.0,0.0,0.0,0.0,0,0,0
648,WC-1999,1999 FIFA Women's World Cup,M-1999-16,Germany vs Mexico,group stage,Group B,1,0,0,0,1999-06-24,20:30,S-231,Civic Stadium,Portland,United States,T-31,Germany,DEU,T-46,Mexico,MEX,6–0,6,0,6,-6,0,0,0-0,0,0,home team win,1,0,0,1999-06-24 20:30:00,germany,mexico,1,1572.6446939590644,1459.4264299533982,113.21826400566624,113.21826400566624,0.6574017211793891,0.3425982788206109,8.0,0.0,4.0,0.5,1.0,0.2,5.0,-5.0,5.0,0.5,1.0,0.2,1,0,113.21826400566624,113.21826400566624,3.0,5.0,-1.0,0.0,0.0,0.0,0,0,0
649,WC-1999,1999 FIFA Women's World Cup,M-1999-17,Canada vs Russia,group stage,Group C,1,0,0,0,1999-06-26,12:00,S-226,Giants Stadium,New York City,United States,T-12,Canada,CAN,T-62,Russia,RUS,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,1999-06-26 12:00:00,canada,russia,1,1449.9465351341946,1496.0963320110138,-46.14979687681921,46.14979687681921,0.43397296910552624,0.5660270308944737,2.0,-14.0,2.0,0.5,1.0,0.2,6.0,5.0,2.0,0.5,1.0,0.2,1,0,-46.14979687681921,46.14979687681921,-4.0,-19.0,0.0,0.0,0.0,0.0,1,0,0
650,WC-1999,1999 FIFA Women's World Cup,M-1999-18,China vs Australia,group stage,Group D,1,0,0,0,1999-06-26,14:30,S-226,Giants Stadium,New York City,United States,T-14,China,CHN,T-04,Australia,AUS,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1999-06-26 14:30:00,china,australia,1,1529.6056206616854,1450.4631181365326,79.14250252515285,79.14250252515285,0.6119653126799175,0.3880346873200825,7.0,5.0,2.0,0.5,1.0,0.2,1.0,-12.0,2.0,0.5,1.0,0.2,1,0,79.14250252515285,79.14250252515285,6.0,17.0,0.0,0.0,0.0,0.0,0,0,0
651,WC-1999,1999 FIFA Women's World Cup,M-1999-19,Ghana vs Sweden,group stage,Group D,1,0,0,0,1999-06-26,16:00,S-219,Soldier Field,Chicago,United States,T-32,Ghana,GHA,T-74,Sweden,SWE,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,1999-06-26 16:00:00,ghana,sweden,1,1489.387365842959,1542.402371154211,-53.015005311252025,53.015005311252025,0.424291948197641,0.575708051802359,1.0,-7.0,2.0,0.5,1.0,0.2,10.0,4.0,2.0,0.5,1.0,0.2,1,0,-53.015005311252025,53.015005311252025,-9.0,-11.0,0.0,0.0,0.0,0.0,1,0,0
652,WC-1999,1999 FIFA Women's World Cup,M-1999-20,Norway vs Japan,group stage,Group C,1,0,0,0,1999-06-26,18:30,S-219,Soldier Field,Chicago,United States,T-53,Norway,NOR,T-44,Japan,JPN,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,1999-06-26 18:30:00,norway,japan,1,1585.4889555321388,1432.2398200818438,153.24913545029494,153.24913545029494,0.7072723045777718,0.2927276954222282,10.0,7.0,3.0,0.5,1.0,0.2,1.0,-8.0,3.0,0.5,1.0,0.2,1,0,153.24913545029494,153.24913545029494,9.0,15.0,0.0,0.0,0.0,0.0,0,0,0
653,WC-1999,1999 FIFA Women's World Cup,M-1999-21,Germany vs Brazil,group stage,Group B,1,0,0,0,1999-06-27,13:30,S-236,Jack Kent Cooke Stadium,"Washington, D.C.",United States,T-31,Germany,DEU,T-09,Brazil,BRA,3–3,3,3,0,0,0,0,0-0,0,0,draw,0,0,1,1999-06-27 13:30:00,germany,brazil,1,1579.4966595354765,1663.9878119720645,-84.49115243658798,84.49115243658798,0.3807490348062822,0.6192509651937178,10.0,6.0,2.0,0.5,1.0,0.2,10.0,6.0,2.0,0.5,1.0,0.2,1,0,-84.49115243658798,84.49115243658798,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
654,WC-1999,1999 FIFA Women's World Cup,M-1999-22,Nigeria vs Denmark,group stage,Group A,1,0,0,0,1999-06-27,16:00,S-236,Jack Kent Cooke Stadium,"Washington, D.C.",United States,T-50,Nigeria,NGA,T-22,Denmark,DNK,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1999-06-27 16:00:00,nigeria,denmark,1,1466.9924480432774,1475.6913641544074,-8.698916111130075,8.698916111130075,0.4874838686434177,0.5125161313565822,6.0,-9.0,2.0,0.5,1.0,0.2,3.0,-4.0,2.0,0.5,1.0,0.2,1,0,-8.698916111130075,8.698916111130075,3.0,-5.0,0.0,0.0,0.0,0.0,1,1,1
655,WC-1999,1999 FIFA Women's World Cup,M-1999-23,Mexico vs Italy,group stage,Group B,1,0,0,0,1999-06-27,16:30,S-217,Foxboro Stadium,Boston,United States,T-46,Mexico,MEX,T-41,Italy,ITA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,1999-06-27 16:30:00,mexico,italy,1,1452.574464376986,1634.3373065985804,-181.76284222159438,181.76284222159438,0.25993411376160036,0.7400658862383996,2.0,-13.0,2.0,0.5,1.0,0.2,8.0,0.0,2.0,0.5,1.0,0.2,1,0,-181.76284222159438,181.76284222159438,-6.0,-13.0,0.0,0.0,0.0,0.0,1,0,0
656,WC-1999,1999 FIFA Women's World Cup,M-1999-24,United States vs North Korea,group stage,Group A,1,0,0,0,1999-06-27,19:00,S-217,Foxboro Stadium,Boston,United States,T-83,United States,USA,T-51,North Korea,PRK,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1999-06-27 19:00:00,united_states,north_korea,1,1531.6108761544017,1492.8445021730568,38.76637398134494,38.76637398134494,0.5555589224130008,0.44444107758699924,6.0,5.0,3.0,0.5,1.0,0.2,7.0,0.0,3.0,0.5,1.0,0.2,1,0,38.76637398134494,38.76637398134494,-1.0,5.0,0.0,0.0,0.0,0.0,0,0,0
657,WC-1999,1999 FIFA Women's World Cup,M-1999-25,China vs Russia,quarter-final,not applicable,0,1,0,0,1999-06-30,17:00,S-234,Spartan Stadium,San Jose,United States,T-14,China,CHN,T-62,Russia,RUS,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1999-06-30 17:00:00,china,russia,1,1537.366314408087,1504.7757913931243,32.59052301496263,32.59052301496263,0.5467644528073405,0.45323554719265946,9.0,7.0,4.0,0.5,1.0,0.2,9.0,10.0,4.0,0.5,1.0,0.2,0,1,32.59052301496263,32.59052301496263,0.0,-3.0,0.0,0.0,0.0,0.0,0,0,0
658,WC-1999,1999 FIFA Women's World Cup,M-1999-26,Norway vs Sweden,quarter-final,not applicable,0,1,0,0,1999-06-30,19:30,S-234,Spartan Stadium,San Jose,United States,T-53,Norway,NOR,T-74,Sweden,SWE,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1999-06-30 19:30:00,norway,sweden,1,1591.3435094405834,1550.888210118164,40.45529932241948,40.45529932241948,0.5579581559602754,0.4420418440397246,12.0,11.0,4.0,0.5,1.0,0.2,10.0,5.0,4.0,0.5,1.0,0.2,0,1,40.45529932241948,40.45529932241948,2.0,6.0,0.0,0.0,0.0,0.0,0,0,0
659,WC-1999,1999 FIFA Women's World Cup,M-1999-27,United States vs Germany,quarter-final,not applicable,0,1,0,0,1999-07-01,19:00,S-236,Jack Kent Cooke Stadium,"Washington, D.C.",United States,T-83,United States,USA,T-31,Germany,DEU,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,1999-07-01 19:00:00,united_states,germany,1,1540.4996977061417,1581.8816788393508,-41.38198113320914,41.38198113320914,0.4407265705474441,0.5592734294525559,9.0,10.0,4.0,0.5,1.0,0.2,8.0,4.0,4.0,0.5,1.0,0.2,0,1,-41.38198113320914,41.38198113320914,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1
660,WC-1999,1999 FIFA Women's World Cup,M-1999-28,Brazil vs Nigeria,quarter-final,not applicable,0,1,0,0,1999-07-01,21:30,S-236,Jack Kent Cooke Stadium,"Washington, D.C.",United States,T-09,Brazil,BRA,T-50,Nigeria,NGA,4–3,4,3,1,-1,1,0,0-0,0,0,home team win,1,0,0,1999-07-01 21:30:00,brazil,nigeria,1,1661.6027926681902,1477.242770670409,184.36002199778113,184.36002199778113,0.7429315641090521,0.25706843589094786,8.0,5.0,4.0,0.5,1.0,0.2,6.0,-8.0,4.0,0.5,1.0,0.2,0,1,184.36002199778113,184.36002199778113,2.0,13.0,0.0,0.0,0.0,0.0,0,0,0
661,WC-1999,1999 FIFA Women's World Cup,M-1999-29,United States vs Brazil,semi-final,not applicable,0,1,0,0,1999-07-04,13:30,S-233,Stanford Stadium,San Fransisco,United States,T-83,United States,USA,T-09,Brazil,BRA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1999-07-04 13:30:00,united_states,brazil,1,1551.6851662951929,1666.7441613860092,-115.05899509081632,115.05899509081632,0.3402157713639979,0.6597842286360021,12.0,12.0,2.0,0.5,1.0,0.2,10.0,6.0,2.0,0.5,1.0,0.2,0,1,-115.05899509081632,115.05899509081632,2.0,6.0,0.0,0.0,0.0,0.0,1,1,1
662,WC-1999,1999 FIFA Women's World Cup,M-1999-30,Norway vs China,semi-final,not applicable,0,1,0,0,1999-07-04,19:30,S-217,Foxboro Stadium,Boston,United States,T-53,Norway,NOR,T-14,China,CHN,0–5,0,5,-5,5,0,0,0-0,0,0,away team win,0,1,0,1999-07-04 19:30:00,norway,china,1,1600.184346321378,1546.4310253519402,53.75332096943771,53.75332096943771,0.5767458776861832,0.42325412231381676,12.0,12.0,4.0,0.5,1.0,0.2,12.0,10.0,4.0,0.5,1.0,0.2,0,1,53.75332096943771,53.75332096943771,0.0,2.0,0.0,0.0,0.0,0.0,0,1,1
663,WC-1999,1999 FIFA Women's World Cup,M-1999-31,Brazil vs Norway,third-place match,not applicable,0,1,0,0,1999-07-10,10:15,S-225,Rose Bowl,Los Angeles,United States,T-09,Brazil,BRA,T-53,Norway,NOR,0–0,0,0,0,0,0,1,5–4,5,4,home team win,1,0,0,1999-07-10 10:15:00,brazil,norway,1,1653.5484768132892,1588.6494287676542,64.89904804563503,64.89904804563503,0.5923259101383586,0.40767408986164144,10.0,7.0,5.0,0.5,1.0,0.2,12.0,8.0,5.0,0.5,1.0,0.2,0,1,64.89904804563503,64.89904804563503,-2.0,-1.0,0.0,0.0,0.0,0.0,0,1,1
664,WC-1999,1999 FIFA Women's World Cup,M-1999-32,United States vs China,final,not applicable,0,1,0,0,1999-07-10,12:50,S-225,Rose Bowl,Los Angeles,United States,T-83,United States,USA,T-14,China,CHN,0–0,0,0,0,0,1,1,5–4,5,4,home team win,1,0,0,1999-07-10 12:50:00,united_states,china,1,1564.8808508679128,1557.965942905664,6.91490796224889,6.91490796224889,0.5099500387351323,0.49004996126486766,15.0,15.0,5.0,0.5,1.0,0.2,15.0,17.0,5.0,0.5,1.0,0.2,0,1,6.91490796224889,6.91490796224889,0.0,-2.0,0.0,0.0,0.0,0.0,0,1,1
665,WC-2002,2002 FIFA Men's World Cup,M-2002-01,France vs Senegal,group stage,Group A,1,0,0,0,2002-05-31,20:30,S-177,Seoul World Cup Stadium,Seoul,South Korea,T-30,France,FRA,T-65,Senegal,SEN,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2002-05-31 20:30:00,france,senegal,1,1592.983360407453,1500.0,92.98336040745289,92.98336040745289,0.6307079790463499,0.3692920209536501,13.0,6.0,1418.0,0.5,1.0,0.2,,,-1.0,0.5,1.0,0.2,1,0,92.98336040745289,92.98336040745289,0.0,0.0,1419.0,0.0,0.0,0.0,0,1,1
